bibkey,paper,task,subject,choice,r,age,soep,soep_financial,gender,country,city,latitude,longitude
Veldhuizen2022,Veldhuizen 2022,HL,1172,6,0.9270691678486765,26,8,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1173,6,1,34,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1173,5,0.7000132433976979,34,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1174,2,-0.8521005533542485,22,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1174,6,1.0746069450536744,22,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1175,4,0.4672354470565915,21,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1175,5,0.5593714278331027,21,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1176,3,0.13153141352580858,24,0,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1176,0,-0.61,24,0,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1177,3,0.21698311969870696,26,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1177,8,1.8033943831920625,26,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1178,3,0.15955058539751912,26,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1178,3,0.13360478425398464,26,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1179,4,0.3910141170397401,29,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1179,0,-0.61,29,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1180,4,0.4720454850816168,25,5,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1180,5,0.658333511617966,25,5,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1181,3,0.16677728555863722,21,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1181,6,1.0096960123651662,21,4,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1182,2,-0.33093106771353664,19,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1182,3,-0.0861867841333151,19,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1183,4,0.39460077414987604,21,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1183,2,-0.5836977719143033,21,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1184,3,0.1213446380780078,25,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1184,4,0.3541287444205955,25,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1185,3,0.042720303426031,18,1,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1185,2,-0.294638262540102,18,1,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1186,3,-0.1416346429870464,34,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1186,4,0.3043581350846216,34,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1187,6,1,25,6,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1187,5,0.6354323662491516,25,6,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1188,4,0.4489408383285627,25,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1188,7,1.3547140392567962,25,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1189,3,0.05399629063671452,26,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1189,5,0.7933447392331436,26,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1190,2,-0.361689698873088,20,7,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1190,4,0.2901120867719874,20,7,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1191,6,1,23,10,9,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1191,7,1.1594541027746164,23,10,9,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1192,5,0.9928354836301878,24,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1192,5,0.5675365625554696,24,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1193,3,0.07810860033845526,31,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1193,1,-0.61,31,6,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1194,2,-1.2740549605479465,24,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1194,5,0.7390690171066672,24,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1195,1,-2.46,22,8,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1195,4,0.2986976765468717,22,8,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1196,3,0.11612215175759047,28,10,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1196,4,0.3634041088772938,28,10,10,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1197,1,-2.46,24,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1197,5,0.627063921969384,24,5,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1198,3,-0.09104925206862391,29,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1198,6,0.8465738392947242,29,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1199,4,0.3599829008663073,24,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1199,5,0.5979046873888001,24,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1200,6,1,25,0,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1200,4,0.3004823415214196,25,0,4,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1201,4,0.44552614925429224,25,3,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1201,7,1.4470205333828927,25,3,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1202,3,0.030257910941727445,19,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1202,5,0.5544833635585382,19,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1203,5,0.5033991123782471,27,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1203,6,0.8474208879400976,27,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1204,5,0.933679715031758,22,5,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1204,7,1.2365990448649973,22,5,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1205,1,-2.46,19,5,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1205,6,1.0454254683852198,19,5,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1206,4,0.4815047675278038,28,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1206,6,0.893346424738411,28,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1207,6,1,19,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1207,7,1.1811269955756143,19,8,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1208,4,0.42348434347659347,21,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1208,2,-0.1666678970679641,21,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1209,3,-0.0909541420894675,20,4,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1209,3,0.10941890322137621,20,4,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1210,6,1,28,5,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1210,8,1.7973045575991273,28,5,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1211,4,0.29100037217373026,19,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1211,6,1.0372834490286187,19,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1212,3,0.135433095365297,20,9,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1212,6,1.0938753296481447,20,9,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1213,2,-0.5763416431285442,20,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1213,4,0.4057885896787048,20,4,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1214,6,1,22,9,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1214,4,0.27819934935774654,22,9,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1215,3,-0.06370175174903125,19,5,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1215,3,0.11441930443514137,19,5,7,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1216,2,-0.4837944471882658,22,3,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1216,5,0.7884233601065354,22,3,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1217,3,0.11047029343666506,20,4,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1217,7,1.241669568642974,20,4,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1219,6,1,25,8,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1220,6,1,19,1,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1220,5,0.6269416906312109,19,1,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1221,2,-2.3413998823519795,32,0,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1221,2,-0.1797847251594067,32,0,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1222,4,0.40728945306967945,19,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1222,5,0.6270806472888216,19,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1223,6,1,23,7,9,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1223,10,2.75,23,7,9,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1224,4,0.4943682198994793,19,9,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1224,5,0.7782487599318848,19,9,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1225,6,1,19,9,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1225,6,1.0549600677867421,19,9,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1226,3,0.2671673725335858,25,6,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1226,7,1.372532502009999,25,6,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1227,1,-2.46,19,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1227,4,0.4238146759942174,19,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1228,6,1,21,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1228,6,1.014978447391186,21,5,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1229,3,0.007894811602309315,24,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1229,5,0.7192065403936432,24,2,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1230,3,0.0152042045816779,22,7,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1230,6,1.015888746189885,22,7,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1231,6,1,22,4,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1231,6,1.085329427884426,22,4,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1232,5,0.8527739075943828,32,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1232,5,0.6082592052547261,32,6,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1233,3,0.22981865617679428,21,2,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1233,4,0.376044140746817,21,2,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1234,3,-0.05114137649303303,20,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1234,5,0.6437097409414128,20,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1235,3,-0.07754194628447296,21,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1235,6,0.8305765275028535,21,6,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1236,1,-2.46,20,5,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1236,6,0.8976637117681094,20,5,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1237,5,0.7206467828946188,34,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1237,4,0.4609964665398002,34,1,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1238,4,0.48459791755536574,21,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1238,7,1.4721439440990798,21,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1239,2,-0.9506129440525548,31,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1239,6,0.8402019777335227,31,3,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1240,3,0.03961067707045002,20,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1240,6,1.1198039962979967,20,6,6,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1241,2,-1.1387893588654698,20,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1241,5,0.7612880394235253,20,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1242,4,0.3927297570067458,21,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1242,0,-0.61,21,3,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1243,5,0.7950200161430985,23,4,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1243,4,0.3498153388174251,23,4,6,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1244,3,-0.14346676084911453,33,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1244,4,0.493273561228998,33,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1245,6,1,19,3,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1245,8,1.7534323839098214,19,3,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1246,3,0.248440720080398,23,8,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1246,6,0.9168790995283053,23,8,1,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1247,3,0.21957004858180876,19,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1247,4,0.3982739844499156,19,5,5,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1248,3,0.07284717557253315,19,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1248,4,0.4408547557331622,19,5,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1249,6,1,24,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1249,5,0.6911144400620833,24,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1250,3,-0.03646640087477865,19,8,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1250,8,1.9433905009552837,19,8,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1251,3,0.14930206675548105,25,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1251,0,-0.61,25,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1252,3,-0.11798866371624173,19,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1252,5,0.6354784899065271,19,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1253,1,-2.46,24,9,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1254,3,0.13044088706141335,22,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1254,2,-0.48273186065256596,22,4,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1255,6,1,20,2,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1255,5,0.6714854780724273,20,2,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1256,3,0.00638384835096073,24,0,5,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1257,3,0.0725069050886668,26,1,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1257,4,0.23444448564201592,26,1,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1258,1,-2.46,22,4,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1258,5,0.6608479233132676,22,4,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1259,5,0.783183955354616,18,10,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1259,7,1.1405994642316364,18,10,3,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1260,3,0.28979393216781313,31,6,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1260,4,0.30164432859979573,31,6,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1261,6,1,26,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1261,2,-0.21786379810422657,26,6,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1262,2,-1.5183406779915094,32,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1262,2,-0.44400847684592004,32,2,1,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1263,3,-0.057998341894708594,21,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1263,5,0.7804741658410058,21,0,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1264,6,1,29,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1264,6,1.0073374220193365,29,6,8,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1265,3,0.22954339720075947,27,9,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1265,10,2.75,27,9,8,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1266,1,-2.46,22,2,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1266,2,-0.2488455815985799,22,2,0,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1267,3,0.1662807637220248,22,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1267,4,0.41186695887241515,22,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1268,3,0.03179832359077406,24,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1268,6,1.0554734129295684,24,7,7,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1269,3,0.012934869572054586,19,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1269,3,-0.10885226225014777,19,2,3,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1270,1,-2.46,20,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1270,3,0.019845802537165558,20,2,0,1,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1271,5,0.6762086462695152,26,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1271,6,1.0554672891739756,26,4,4,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1272,3,-0.06810569095192479,20,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1272,5,0.775236067492515,20,3,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1273,3,0.0029639929858967518,20,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,HL,1273,3,-0.016217314759269366,20,2,2,0,Germany,Berlin,52.51250267430032,13.324436617770202
Veldhuizen2022,Veldhuizen 2022,EG,1274,1,-2.46,19,5,2,1,Germany,Berlin,52.51250267430032,13.324436617770202
