bibkey,paper,task,subject,gender,choice,r,Period
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,10,2.71,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,8,1.6897231996431947,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,8,1.7521033695200459,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,4,0.40701905997702853,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,9,2.0749113350640984,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,5,0.6453245993563905,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,4,0.4071966104372404,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,6,0.9931989070726558,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,5,0.7501077975751832,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,6,0.9228944152826443,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,4,0.44749884519027544,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,5,0.721485827229917,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,9,2.130292113237083,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,10,2.71,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,5,0.6082528224308044,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,9,2.2278994363360107,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,8,1.7191827018698678,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,5,0.8461196211865172,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,7,1.441852476648055,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,8,1.870830083237961,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,7,1.176491661192849,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,1,-0.37,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,7,1.2399950868031009,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,4,0.3897246827255003,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,3,0.2576409455598332,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,6,1.0459048982942476,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,4,0.5280890065990388,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,3,0.09317165062064306,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,10,2.71,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,3,0.10394943812629209,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,10,2.71,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,9,2.5839806706365196,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,4,0.3564879924664274,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,7,1.3915691313659773,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,1,-0.37,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,1,-0.37,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,3,0.1715068917348981,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,8,1.5262450532009826,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,4,0.4350295878015459,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,10,2.71,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,1,-0.37,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,1,-0.37,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,0.85319266258738935,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,7,1.1917609962588176,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,5,0.8370001631928607,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,6,1.118492081342265,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,7,1.2661576644377783,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,8,1.8022328180074692,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,3,0.24507362012518571,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,7,1.3555653807381167,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,6,0.8987041691085323,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,2,-0.1430306434445083,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,8,1.7297611538367346,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,5,0.8475854763900861,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,8,1.7846678429096938,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,9,2.1460599734727293,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,7,1.2451898964308201,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,6,0.9654046989511698,185
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,5,0.7892222589580342,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,5,0.7088988279830664,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,2,-0.15426198884844777,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,2,-0.0787659453973174,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,1,-0.37,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,7,1.3414316971460356,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,8,1.5049990355037153,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,8,1.682381668514572,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,6,0.8855445454362779,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,4,0.5475246696989051,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,6,1.1124739977298304,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,9,2.5713777147978543,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,2,-0.20963468289002773,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,6,0.9565990480361506,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,7,1.1994054529769345,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,4,0.42120557595510033,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,5,0.6296090405387804,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,4,0.4179913427354768,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,3,0.3199459283961915,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,7,1.189535651449114,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,7,1.212481031809002,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,8,1.7443018638063221,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,3,0.21505335310008378,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,4,0.3391446594102308,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,3,0.1297734352503903,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,5,0.6857344103371724,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,7,1.4668159015662967,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,3,0.29881290915422143,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,3,0.19689957374008374,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,1,-0.37,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,2,-0.06858481744304296,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,6,0.9168314437149092,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,5,0.6982149599911645,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,3,0.2553839907143265,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,4,0.4529261590936221,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,3,0.3089152859058232,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,3,0.04220537648070603,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,4,0.44552698597777635,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,2,-0.2963610291294754,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,3,0.040415684131439776,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,5,0.8019769822433591,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,5,0.8135865637660027,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,3,0.12986968478886413,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,3,0.08246099386597053,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,6,1.0282036290969698,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,9,2.466164777027443,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,2,-0.10850884670391675,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,6,1.0298238194780422,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,5,0.8310764179844409,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,10,2.71,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,5,0.6875505287665873,186
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,6,0.9830672621261328,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,7,1.3070675623370334,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,5,0.8343868708843365,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,8,1.6716054109716787,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,3,0.3105894614965655,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,7,1.413529324340634,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,9,1.9923754391726105,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,8,1.8931437371484936,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,3,0.07830174613976851,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,7,1.4864444912038743,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,7,1.3839580850675701,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,6,0.851585749280639,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,5,0.7976292416686193,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,9,2.083144997106865,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,5,0.6321605802886188,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,5,0.6450215296074748,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,3,0.10415324155008421,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,4,0.3902220789412968,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,2,-0.10156631095334884,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,7,1.261941838869825,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,7,1.472644088678062,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,3,0.10582095174584538,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,2,-0.23513701491057873,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,6,1.081761029944755,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,6,1.141310518141836,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,2,-0.10786454098299142,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,5,0.7191737956739962,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,4,0.37006090648705137,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,10,2.71,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,3,0.041725955971051006,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,3,0.10913093688432128,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,7,1.373113703681156,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,2,-0.16448850471526383,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,4,0.3976292351284064,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,6,0.9520048357546329,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,2,0.018501842226833154,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,8,1.7542682744190097,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,3,0.30079486452741555,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,9,2.299885306674987,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,2,-0.19942448146641253,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,9,2.294727057153359,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,2,-0.09670790180563926,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,6,0.8746804756810889,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,4,0.3888201764668338,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,7,1.1709241390647365,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,8,1.6381713568139822,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,1,-0.37,187
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,3,0.059512467689346524,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,4,0.5009087064303458,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,4,0.4260077768866904,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,8,1.6918282679934054,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,2,-0.023930150251835536,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,4,0.5165989634348079,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,6,1.1272168742725626,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,8,1.7842218899168074,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,8,1.7464666709210723,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,7,1.2864211336662992,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,5,0.8120612083049491,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,6,0.9833058997290208,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,8,1.5564076176052912,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,9,2.631712853908539,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,6,0.8766025294084102,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,7,1.46958301410079,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,3,0.3174503218545579,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,3,0.030908690893556922,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,4,0.5216666090139188,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,8,1.6349838503124192,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,9,2.281250372119248,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,3,0.2105651137698442,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,5,0.6046582453604787,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,8,1.7670653310976923,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,2,-0.1991006508283317,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,5,0.6599065273860469,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,6,0.9114504548022523,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,2,-0.04325289230793711,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,6,1.1208880746969951,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,8,1.6576455699699,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,4,0.4797213458688929,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,9,2.343155173389241,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,9,2.09171004361473,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,5,0.6206001497944816,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,7,1.3417741197301074,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,5,0.6253237046161666,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,8,1.8478082519536838,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,7,1.313206433840096,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,9,2.280605355827138,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,10,2.71,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,4,0.5520394455525093,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,5,0.7000451179221272,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,6,0.9019429441774264,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,1,-0.37,188
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,2,-0.3368293183669448,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,6,1.0393843429163097,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,3,0.3113305274676532,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,10,2.71,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,10,2.71,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,4,0.3611790698557161,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,6,0.9737994642928243,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,7,1.4581383601622655,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,8,1.5232661533076315,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,6,1.0634290624875575,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,6,0.8696753508644178,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,2,-0.2605910763889551,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,7,1.380597360865213,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,9,2.3322898896504194,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,2,-0.060883986558765146,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,3,0.3077933698589914,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,6,0.8615136511158198,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,5,0.8052723266975954,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,2,-0.33435983600094915,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,4,0.3238020961545408,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,7,1.4803355750767513,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,4,0.34683806178160015,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,7,1.4182302337000146,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,28,1,4,0.3599689402547665,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,29,0,3,0.2597840458084829,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,30,1,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,31,1,4,0.32768412347882986,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,32,1,9,2.60677004490979,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,33,1,5,0.7370243176165968,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,34,1,8,1.6125563775049523,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,35,1,4,0.5690897439629771,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,36,1,2,-0.16428639682009816,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,37,1,7,1.3484943640744314,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,38,1,2,-0.0596334420889616,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,39,1,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,40,1,6,1.1486218350473791,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,41,1,9,2.169275712762028,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,42,0,2,-0.24877316335216165,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,43,0,2,-0.27219642091542484,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,44,1,6,0.8950089551974088,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,45,0,6,1.0273760223295538,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,46,1,10,2.71,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,47,1,8,1.9485496134543792,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,48,0,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,49,1,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,50,1,5,0.813344274489209,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,51,1,5,0.6563715417403727,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,52,1,6,0.8916577521944418,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,53,0,6,0.9530288467882201,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,54,1,4,0.4567850002506748,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,55,1,9,1.9935464199911803,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,56,1,1,-0.37,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,57,1,6,0.9785170660819857,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,58,1,2,7.813331857323691e-4,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,59,1,9,2.066844108980149,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,60,1,5,0.7571044136211276,189
ErtHaruvy2017,Ert and Haruvy 2017,HL,1,0,1,-0.37,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,2,0,2,-0.1647305948473513,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,3,0,4,0.34336034854874015,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,4,0,2,-0.2480343892984092,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,5,1,6,0.9174867865862324,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,6,1,2,-0.14450483394786715,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,7,1,10,2.71,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,8,1,9,2.1643272490799426,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,9,1,4,0.36853303262032566,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,10,1,7,1.421401038710028,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,11,1,3,0.09922523524146527,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,12,1,9,2.0455851020012052,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,13,1,1,-0.37,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,14,1,4,0.3424677646253258,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,15,0,5,0.7293994160182774,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,16,0,10,2.71,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,17,1,5,0.826107418872416,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,18,1,8,1.6957194458693265,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,19,1,4,0.5321427629631944,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,20,1,4,0.3299744566855952,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,21,1,3,0.2942563767009415,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,22,1,9,2.579425081638619,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,23,1,10,2.71,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,24,1,2,-0.10932413710281252,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,25,1,10,2.71,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,26,1,9,2.1208050236385314,190
ErtHaruvy2017,Ert and Haruvy 2017,HL,27,1,6,0.9804710163734853,190
