bibkey;paper;name;link;task;subject;age;gender;choice;r;treatment;inconsistent;soep;dosocial;dohealth;doinvest;dogamble;doethic;dorecre;doall;key;sex;metabibkey;soep_financial
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23269;NA;NA;4;0.55640139603056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23268;NA;NA;3;0.07427000357303769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23267;NA;NA;3;0.14899810336763042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23266;NA;NA;3;0.06381737180985511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23265;NA;NA;5;0.6404147803876549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23264;NA;NA;4;0.4696214897301979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23263;NA;NA;6;0.9200712016317993;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23262;NA;NA;6;1.1320253162644802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23261;NA;NA;3;0.21105038563953715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23260;NA;NA;4;0.42164740002714096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23259;NA;NA;3;0.14246156068285928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23258;NA;NA;3;0.11849888199707494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23257;NA;NA;2;-0.021931899599730964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23256;NA;NA;5;0.8202901859721169;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23255;NA;NA;7;1.2157129200454801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23254;NA;NA;4;0.38914300469215957;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23253;NA;NA;6;1.0454719093628226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23252;NA;NA;5;0.6664567112550139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23251;NA;NA;3;0.1526023362250999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23250;NA;NA;3;0.07395919365575537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23249;NA;NA;4;0.3455109229707159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23248;NA;NA;4;0.4510689484747127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23247;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23246;NA;NA;4;0.37227814853424207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23245;NA;NA;6;0.8707798740593716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23244;NA;NA;3;0.27756386789493265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23243;NA;NA;4;0.5831771340453997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23242;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23241;NA;NA;7;1.4258418874116614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23240;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23239;NA;NA;4;0.5662295947712845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23238;NA;NA;3;0.30277420015772805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23237;NA;NA;3;0.06711247561499477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23236;NA;NA;4;0.47786571018863466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23235;NA;NA;4;0.43044265903765333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23234;NA;NA;4;0.541060328441672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23233;NA;NA;4;0.5838555451715365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23232;NA;NA;6;0.8632832367671653;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23231;NA;NA;3;0.3116742783947848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23230;NA;NA;7;1.4130359638016672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23229;NA;NA;4;0.3493701237742789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23228;NA;NA;0;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23227;NA;NA;5;0.626629582569003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23226;NA;NA;3;0.06382319069234654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23225;NA;NA;5;0.6500323930336163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23224;NA;NA;5;0.7053741537919268;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23223;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23222;NA;NA;6;1.0086565549485385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23221;NA;NA;3;0.11666072126477958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23220;NA;NA;3;0.14841286041075363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23219;NA;NA;2;0.026713366266340022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23218;NA;NA;3;0.12063601859845222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23217;NA;NA;3;0.19840395469218494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23216;NA;NA;5;0.6203549957741051;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23215;NA;NA;4;0.4275615236768499;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23214;NA;NA;3;0.12119529774878175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23213;NA;NA;5;0.6659145593643188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23212;NA;NA;3;0.2052678154758178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23211;NA;NA;3;0.0638513772864826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23210;NA;NA;5;0.6865751636354253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23209;NA;NA;2;-0.17850118063390252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23208;NA;NA;5;0.5998349566245451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23207;NA;NA;5;0.6183630215702578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23206;NA;NA;0;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23205;NA;NA;4;0.5664722327631898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23204;NA;NA;4;0.4012449163943529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23203;NA;NA;4;0.4273858678829856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23202;NA;NA;5;0.7591564735863358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23201;NA;NA;4;0.5522636099345982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23200;NA;NA;6;1.1125315665267408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23199;NA;NA;5;0.6837350767757744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23198;NA;NA;3;0.12316930733155461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23197;NA;NA;4;0.3655950813461095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23196;NA;NA;5;0.6995012648496777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23195;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23194;NA;NA;3;0.26654848100617534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23193;NA;NA;8;1.6741573077673093;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23192;NA;NA;3;0.2744984760205262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23191;NA;NA;3;0.044066947109531615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23190;NA;NA;4;0.5792751902504825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23189;NA;NA;3;0.08729853177443148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23188;NA;NA;2;-0.2556144580990076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23187;NA;NA;3;0.24320624621119352;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23186;NA;NA;4;0.46209195390110835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23185;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23184;NA;NA;5;0.8022881629643961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23183;NA;NA;3;0.0723203611979261;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23182;NA;NA;5;0.7130401377007365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23181;NA;NA;3;0.14364844309864566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23180;NA;NA;2;-0.11659878415986896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23179;NA;NA;4;0.4518040028889663;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23178;NA;NA;5;0.8156026123370975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23178;20;1;5;0.6647236971464008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23177;NA;NA;4;0.3838716322835535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23177;18;1;5;0.6349889293452724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23176;NA;NA;7;1.345884811906144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23176;21;1;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23175;NA;NA;3;0.25205418353667486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23175;28;1;4;0.515492046221625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23174;NA;NA;3;0.045037491254042834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23174;19;1;3;0.2915692543890328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23173;NA;NA;0;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23173;20;0;4;0.336466338026803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23172;NA;NA;3;0.24452841374557469;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23172;20;1;3;0.15466961497440934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23171;NA;NA;7;1.3128503816248849;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23171;22;0;4;0.39902789305197073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23170;NA;NA;1;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23170;18;1;3;0.0629593751928769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23169;NA;NA;3;0.07995910457335413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23169;32;0;6;1.0528672113316133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23168;NA;NA;4;0.3849108976684511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23168;20;1;4;0.4229911972419359;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23167;NA;NA;4;0.42159890149720014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23166;NA;NA;2;-0.13099446909502147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23166;21;1;5;0.8247903138585388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23165;NA;NA;3;0.1591798438318074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23165;49;0;2;-0.3174165371619165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23164;NA;NA;2;-0.0801423700340092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23164;19;1;5;0.706418286752887;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23163;NA;NA;4;0.49557614193763583;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23162;NA;NA;3;0.17552793230861427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23161;NA;NA;7;1.447566411490552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23161;21;1;6;0.9459351328900083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23160;NA;NA;5;0.729688583984971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23159;NA;NA;4;0.47567807369399817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23159;21;0;2;-0.006720899026840921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23158;NA;NA;5;0.8441231834841891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23157;NA;NA;5;0.7004173146001994;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23157;19;1;5;0.8170854371041059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23156;NA;NA;0;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23156;32;0;4;0.374803033627104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23155;NA;NA;0;-0.37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23155;21;0;8;1.767895546918735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23154;NA;NA;6;1.0596938933013007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23153;NA;NA;3;0.12766983998706566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23153;19;1;6;0.872431249031797;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23152;NA;NA;3;0.04203316526953131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23151;NA;NA;5;0.652134595606476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23150;NA;NA;3;0.2029962023184635;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23150;18;0;5;0.6427795358654111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23149;NA;NA;3;0.281913661453873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23149;18;1;5;0.6252880827104672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23148;NA;NA;3;0.09521637030411512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23148;18;1;5;0.7965109738195315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23147;NA;NA;5;0.8491681138286367;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Harrison2005;Harrison et al. (2005);;;HL;23147;23;1;4;0.3772254739049822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Meta2016;NA
Holzmeister2019;Holzmeister and Stefan Working Paper 2019;;;HL;23146;NA;NA;4;0.5506353213288822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
