"location","partid","showup","version","sex","age","session","done","retest","chipped"
"Basel",68013101,1,"final","male",27,"smmk5fh46f6u2ht4fo3r04c8m4",1,0,1
"Basel",68013201,1,"final","female",25,"nco1her0tfd7d1nufs3ek13tp2",1,0,1
"Basel",68013501,1,"final","male",21,"cu71emff4pc8fujtdi4e324u43",1,0,1
"Basel",68013601,1,"final","female",22,"t30635u8o7208okp2ed4masc07",1,0,1
"Basel",68013801,1,"final","female",31,"uiqu0ntefgtllgtlj2d7kupf10",1,0,1
"Basel",68013901,1,"final","female",21,"7vb25ruf7u3gsofoo9ldtt5pd7",1,0,1
"Basel",68014101,1,"final","female",21,"it923dtjcoraathrmq1hloo6g7",1,0,1
"Basel",68014201,1,"final","female",21,"rq417g3h3hmpbm0sd8lrsg8447",1,0,1
"Basel",68014301,1,"final","female",21,"3rmrmothb65b6ehkqdh4l05h25",1,0,1
"Basel",68014401,1,"final","female",21,"5503gs9r0jhg0bk17gkgqrvdh6",1,0,1
"Basel",68014501,1,"final","male",24,"jiic0bhr65qjg1q95lfjpg20b7",1,0,1
"Basel",68014601,1,"final","male",26,"957n3999pcage3pcvt4spil3e2",1,0,1
"Basel",68014701,1,"final","male",23,"vppcrn9e0g9ci712bd0qu5so03",1,0,1
"Basel",68014801,1,"final","male",23,"58j57v70ppumqlu3g9t3224fg2",1,0,0
"Basel",68014901,1,"final","male",31,"amrvkh6r8bskdo3pfa0d0asuc1",1,0,1
"Basel",68015001,1,"final","male",23,"dbnm3pht4gps649b78bao41ca1",1,0,1
"Basel",68015101,1,"final","female",31,"hp3erc0t5fbf6det9l7q0mh0m4",1,0,1
"Basel",68015201,1,"final","female",23,"j219jf5ae981mdtanrl1o0i3k5",1,0,1
"Basel",68015301,1,"final","male",27,"r9dhakgueig78q1ucs8vqm7fq0",1,0,1
"Basel",68015401,1,"final","female",22,"rrcb2956pq7bf386pb61p7v7d5",1,0,1
"Basel",68015501,1,"final","male",21,"bp8cvdg2pp2bih1ekebilvv415",1,0,1
"Basel",68015601,1,"final","male",21,"tkk0916lc97rgm0khp1e9d2tt3",1,0,1
"Basel",68015701,1,"final","female",26,"tcplup92c8ltheupg8iksnptm5",1,0,1
"Basel",68015801,1,"final","female",22,"qnuih2v69gbc6c5eg1819kahs0",1,0,1
"Basel",68015901,1,"final","male",23,"i7mgpa1ap3n7l4pmrl488vkq62",1,0,1
"Basel",68016001,1,"final","female",21,"gdfnb56f6qeti8ldhg69m2oh23",1,0,0
"Basel",68016101,1,"final","female",25,"65e5nci36q6it3jki33qfu90n5",1,0,1
"Basel",68016201,1,"final","female",24,"0comsb6g0n60d81n2g69vmpf74",1,0,1
"Basel",68016301,1,"final","female",21,"4cav4g9so8jgb3us9bd9o4fhk1",1,0,1
"Basel",68016401,1,"final","male",22,"50hmtq0ahg1bpckqepgs1bs371",1,0,1
"Basel",68016501,1,"final","female",23,"17klrljqoa3qaqh7aqt0tdegd3",1,0,1
"Basel",68016601,1,"final","female",21,"iml9dm17qv5l541tspmli0u7t0",1,0,1
"Basel",68016701,1,"final","female",29,"8i3pk5i6bfkfd8bkgc58ngu6d2",1,0,1
"Basel",68016801,1,"final","male",27,"ut31nuc5ch1bp0t865svnet7p1",1,0,0
"Basel",68016901,1,"final","female",23,"05feh92p0uk3gstg2r9s6ph290",1,0,1
"Basel",68017001,1,"final","male",23,"ghk9vsiumcjduja7tqbknq7to3",1,0,0
"Basel",68017101,1,"final","female",20,"g893va4hkhqu5pqnmpann2j7t4",1,0,1
"Basel",68017201,1,"final","female",22,"sk1lpbrv0stnhvjbu3us4048t3",1,0,1
"Basel",68017301,1,"final","female",21,"t9tkkbmdfj6o76ectf806u66j6",1,0,0
"Basel",68017601,1,"final","female",20,"n4caa87ptnasos4pd9rm155gd3",1,0,1
"Basel",68017701,1,"final","male",30,"8vtlpj0irl2oakqlpm4o0phqs7",1,0,1
"Basel",68017801,1,"final","female",21,"nf9u974m29ism2cecue614a275",1,0,1
"Basel",68017901,1,"final","male",22,"4cvevbo7pvcmt5e0hfni9qokh1",1,0,0
"Basel",68018001,1,"final","female",27,"05heh6rrtitsnbefl88cocjj85",1,0,1
"Basel",68018101,1,"final","male",23,"21eppr63e16498ji7cgnio2fq6",1,0,1
"Basel",68018201,1,"final","male",20,"4u7gp0hjf5hi839albte6iprg1",1,0,0
"Basel",68018401,1,"final","male",23,"gd5eg0u0gt0ogbhoa7dvbk0966",1,0,1
"Basel",68018501,1,"final","female",24,"96vta83u5vadt6lnbdscal7cj0",1,0,1
"Basel",68018601,1,"final","female",22,"cf45206e88av4cl0f89om526u5",1,0,1
"Basel",68018701,1,"final","female",24,"9dg50uaoi8saelrg7f1smo8lv5",1,0,1
"Basel",68018801,1,"final","male",25,"fvucpa7au2l3spuilrstnu16d2",1,0,1
"Basel",68018901,1,"final","female",23,"k85l2vhv5hguicdfi51l5sihk4",1,0,0
"Basel",68019001,1,"final","female",27,"v2srsndtnn26hdshit4dn8k6p4",1,0,1
"Basel",68019201,1,"final","female",24,"pm1rpl2j8p2m36nc3jlegjp9c6",1,0,1
"Basel",68019301,1,"final","male",25,"5k3vd207lkgf8sqb6p96d8l8e1",1,0,1
"Basel",68019401,1,"final","female",25,"n932fqotrovuf81k9g3eu1kka1",1,0,1
"Basel",68019501,1,"final","male",23,"cjo24o736r78g262qu1j27f0t3",1,0,0
"Basel",68019601,1,"final","female",20,"j6t0maocngcekp7vjhkfkru8k2",1,0,0
"Basel",68019701,1,"final","male",26,"p8ba5hopdadanh03ucpbdsj9d1",1,0,1
"Basel",68019901,1,"final","male",29,"h577io0ufnugv5b3g40ci488a5",1,0,1
"Basel",68020101,1,"final","female",27,"981bo85mfv8k8hk60fh2td0a26",1,0,1
"Basel",68020201,1,"final","female",27,"mma4i3g1ubbp6p1gql0dt293q6",1,0,1
"Basel",68020301,1,"final","female",21,"fjuv78tno4p3ji0htg5tc3rh05",1,0,1
"Basel",68020401,1,"final","female",23,"r4t78bdvc8qb76vvuei4pe3m23",1,0,1
"Basel",68020601,1,"final","female",31,"p9c5jbu1b9hbt7furmqoaa54q2",1,0,1
"Basel",68020801,1,"final","female",22,"g5ooptf5be721t5r6cf3ajllg4",1,0,1
"Basel",68020901,1,"final","male",21,"73gvaetvufitsh46sqd0mvm7p3",1,0,1
"Basel",68021001,1,"final","female",21,"40otol52afu801jv7ke31vsar1",1,0,1
"Basel",68021101,1,"final","female",20,"vldjh4bm935c6tsoqgcprlgfp5",1,0,1
"Basel",68021201,1,"final","female",27,"mr583evf1g8714rutk49vq3f36",1,0,1
"Basel",68021301,1,"final","male",21,"9g8to8gmmn8bcblmblu9itefv2",1,0,1
"Basel",68021401,1,"final","male",21,"uo8vn7fv89p69h0m7kt4so0oe3",1,0,1
"Basel",68021501,1,"final","female",31,"t20it5b9n1n2ovnp64bab9i412",1,0,1
"Basel",68021601,1,"final","male",24,"1ujog9qavni9k98aetmvbjdj37",1,0,1
"Basel",68021701,1,"final","male",29,"45tuhodke53bpnta53v0br17u4",1,0,0
"Basel",68021801,1,"final","female",24,"d12k4knmak219fdh43e333bgs5",1,0,0
"Basel",68021901,1,"final","male",25,"p98e35trb5slu905fq268qeug2",1,0,1
"Basel",68022001,1,"final","female",23,"pji62ouel1gmpj168m1kafpjl1",1,0,0
"Basel",68022101,1,"final","female",23,"4rso1a6egtu64fu1l56jmae1a4",1,0,0
"Basel",68022201,1,"final","female",23,"ih6ugi07mvn4u87ukimurnmba5",1,0,1
"Basel",68022301,1,"final","male",21,"pl6v0kirqli4q6i0esdm8tc3d5",1,0,1
"Basel",68022401,1,"final","male",24,"gn4v87cdvna0843ab9613c0hi5",1,0,1
"Basel",68022501,1,"final","male",23,"7ddgnjs1q9blapfq7cdoq467m1",1,0,1
"Basel",68022601,1,"final","female",25,"gc8jiletuf5u2jl5gcc2tkbev3",1,0,1
"Basel",68022701,1,"final","male",24,"uk8mb216t57e9m6esako10h522",1,0,0
"Basel",68022801,1,"final","male",23,"g66jhu33v83u66pb6fr26th475",1,0,1
"Basel",68022901,1,"final","male",22,"b07uhtjcis07r71g4ft4unp3b2",1,0,1
"Basel",68023001,1,"final","female",23,"fq6t07e7sb5jb24johsu8s6bq5",1,0,1
"Basel",68023101,1,"final","male",21,"jopne01vmhcd64rr0aqf3giu61",1,0,1
"Basel",68023201,1,"final","female",25,"kb9fdkf19oud30eh2v746nmpe3",1,0,1
"Basel",68023301,1,"final","female",23,"7qtb2c2n84nef52i6ui61hd981",1,0,1
"Basel",68023401,1,"final","male",21,"ldimqfe9gucob6u7g9vj21ped5",1,0,1
"Basel",68023501,1,"final","female",24,"30ei3337d33i2ah0cphd3g4981",1,0,1
"Basel",68023801,1,"final","female",22,"59n0fbj0qnkl0vegr2f4roiea5",1,0,1
"Basel",68023901,1,"final","male",28,"1o4le6lome7leinuv35jetn4i0",1,0,1
"Basel",68024001,1,"final","female",30,"9grmh9auch79gdbrg6nk7b8mr6",1,0,1
"Basel",68024101,1,"final","male",24,"9uddr1dkg77nf3rnupprl55250",1,0,0
"Basel",68024201,1,"final","female",21,"r9ldgunru8j3aakb6793eveba6",1,0,1
"Basel",68024401,1,"final","male",26,"47u1du5k821t54k669uh6f0ps1",1,0,1
"Basel",68024501,1,"final","male",25,"teebbmltqg4skvd3csdqetqhi1",1,0,1
"Basel",68024601,1,"final","male",32,"dje02mq059ck4spf8bs8rd9hk3",1,0,1
"Basel",68024701,1,"final","male",21,"ldd2i9iqgn4eo63gr7n6q7f5f7",1,0,1
"Basel",68024801,1,"final","female",22,"6su066p6s0od7ch3tuuma97926",1,0,1
"Basel",68025001,1,"final","female",23,"hi8u43ue1541f0hal6omr18sb7",1,0,1
"Basel",68025101,1,"final","male",29,"ciaq15jtm0nnp1q7i3emi9emp5",1,0,1
"Basel",68025201,1,"final","female",25,"umo09nddgksdag7l9ii6m99rj3",1,0,1
"Basel",68025301,1,"final","female",22,"0as19jsrb8krbni69t3o7qd9t0",1,0,1
"Basel",68025401,1,"final","male",28,"rmnhpl4ts8pb3jg8e3o7bhg2e4",1,0,1
"Basel",68025501,1,"final","female",24,"jmff1jlsno1sc4g9c2guoi2pc3",1,0,1
"Basel",68025701,1,"final","male",22,"pe2m7f5b39n6bvieu73n18kc10",1,0,1
"Basel",68025801,1,"final","female",31,"jmro98aodiu574chc8ubkqpue3",1,0,1
"Basel",68025901,1,"final","male",22,"12s8trce1lbrbomouoh0e5ftf5",1,0,1
"Basel",68026001,1,"final","female",22,"upc7jg3vjvefkap4dduc4ar4d6",1,0,1
"Basel",68026101,1,"final","female",28,"je93pfe46c1gqvrq7n3na6aeb3",1,0,1
"Basel",68026201,1,"final","male",21,"ug2lo6n857e2mpgb3egsuja4c5",1,0,1
"Basel",68026301,1,"final","male",30,"879752840272hoaq0ltkgpl2a4",1,0,1
"Basel",68026401,1,"final","female",36,"irrb0a4eldtf5623s52e79vnd0",1,0,1
"Basel",68026501,1,"final","female",27,"jt47h7s6ovnp0u2qkhuc30ear7",1,0,1
"Basel",68026601,1,"final","female",32,"slmuioj4v3dmk05umhp5k2g1m3",1,0,0
"Basel",68026801,1,"final","male",29,"a7bt0ohooqv62kmbak9ob7jnl5",1,0,1
"Basel",68026901,1,"final","male",22,"rnkilbaprfe5md1j30dal0fet7",1,0,0
"Basel",68027001,1,"final","female",26,"j5s6r1fcq255r9fh7l0ptknga5",1,0,0
"Basel",68027101,1,"final","male",22,"dufapc68o7b1nqgej7er0b4sk2",1,0,1
"Basel",68027201,1,"final","female",25,"85m7ro7qudus28joknouolq472",1,0,1
"Basel",68027301,1,"final","female",22,"62a4jgf3b84vsde41pvfvncn97",1,0,1
"Basel",68027401,1,"final","male",21,"of16vh6kf31v6vv3kikvmstun5",1,0,1
"Basel",68027601,1,"final","female",20,"ftlp8155bkbohl7ee86uj4jv74",1,0,1
"Basel",68027701,1,"final","female",26,"o05b5jfptop8skk2ngerbia287",1,0,1
"Basel",68027901,1,"final","female",23,"gd2pk76qs4rr9coeppcj9s6tt5",1,0,1
"Basel",68028001,1,"final","male",28,"igi2uod9a7qoobbtqt83br2uj4",1,0,1
"Basel",68028101,1,"final","male",27,"7su3v9mbhdqpc829m7sf6rd536",1,0,1
"Basel",68028201,1,"final","female",25,"b5kpsk32f33arnvk1hn4lvv3d7",1,0,1
"Basel",68028301,1,"final","male",21,"k6jvbfe1de7sv66e6tn72ivo44",1,0,1
"Basel",68028701,1,"final","female",21,"623ktgev5m12r6ee5nc4ts17a1",1,0,1
"Basel",68028901,1,"final","female",26,"j81keqcmu9ea930f6fek757m41",1,0,1
"Basel",68029001,1,"final","female",21,"srlfnlmoiuqaq81hrm3b9597k7",1,0,1
"Basel",68029101,1,"final","female",22,"86qqjk8lvm9p35flrq7skuk3a2",1,0,0
"Basel",68029201,1,"final","male",24,"4n04t7mm2fn8t5q29gkf7anf81",1,0,1
"Basel",68029401,1,"final","female",22,"2vn32rjq5u4ahkruigi1fuqht3",1,0,1
"Basel",68029501,1,"final","male",31,"6repfl8d3pf1u5gjltj0jdp9i0",1,0,1
"Basel",68029601,1,"final","female",28,"bt11dok53v4stobn5j1q6jtum0",1,0,1
"Basel",68029701,1,"final","female",25,"vdudr36rrakacbjr8oks2gnf87",1,0,1
"Basel",68029801,1,"final","female",30,"39eaubh3e3tin7u1dccoiutrg5",1,0,1
"Basel",68029901,1,"final","male",27,"ascn2hbs550gjm03o6ofmnlnl1",1,0,1
"Basel",68030001,1,"final","male",28,"p5mu68osfcjq9cv8k1nbvl2u76",1,0,1
"Basel",68030101,1,"final","female",25,"9q0q81apnpk9fl6qna5gt25p47",1,0,1
"Basel",68030201,1,"final","female",24,"t1hrkfpimnlgpi8qu87mvpgmg1",1,0,1
"Basel",68030301,1,"final","female",25,"qsmma3h54gb2becsjtvpqdr2o5",1,0,0
"Basel",68030401,1,"final","male",20,"gsqc2cg2qq8ti3l0r64697ocs0",1,0,1
"Basel",68030501,1,"final","female",23,"6b1hnq676e7oho1faeh639ck24",1,0,1
"Basel",68030601,1,"final","female",25,"474g2ocafagejc5tfl4t7ejtt3",1,0,0
"Basel",68030701,1,"final","female",29,"juhgt6enab6iqb8pr1gup2vp72",1,0,1
"Basel",68030801,1,"final","female",20,"pc3mu74aon9a5v1pi0oqmks2p6",1,0,1
"Basel",68030901,1,"final","female",27,"mfp48ooqg8sii1qkpiv413j8i5",1,0,1
"Basel",68031001,1,"final","male",32,"3vsc2i2loe7iuae1e78l4stmq2",1,0,1
"Basel",68031101,1,"final","female",21,"ma4e39o4eqd0inc178d74jilc2",1,0,0
"Basel",68031201,1,"final","female",24,"j4evdlddmons2aacs5c69jm9e1",1,0,1
"Basel",68031301,1,"final","male",22,"aple1llhbcbcipababtfck9gs7",1,0,1
"Basel",68031401,1,"final","female",27,"svbumb2mnqulm3s5u15khtpm91",1,0,1
"Basel",68031501,1,"final","male",27,"grts9mgnrfnsl8oth4r0djjvm0",1,0,1
"Basel",68031601,1,"final","female",25,"nosfnj8k7vd7udfpem9ab5s5r5",1,0,1
"Basel",68031701,1,"final","female",21,"ggdmm90h6n95bnshdgm081mjn7",1,0,1
"Basel",68031801,1,"final","female",22,"d9kvu8sb7k7to31i78jjrntu61",1,0,1
"Basel",68031901,1,"final","female",25,"0hcmrbo5k5k5npc00dael9t527",1,0,1
"Basel",68032001,1,"final","female",23,"aud610vs4pbm1bcuo1lupgkll4",1,0,1
"Basel",68032101,1,"final","male",25,"3hvmjv2njfgk19ee90k83b9di1",1,0,1
"Basel",68032201,1,"final","male",22,"unqc57vldkruo9dv3mpnm8phj2",1,0,1
"Basel",68032301,1,"final","female",25,"t0e09tbc345ftjhs5hfg6j8t70",1,0,1
"Basel",68032401,1,"final","female",25,"tqg9v71rb5llug9ht23koai8v6",1,0,1
"Basel",68032501,1,"final","male",22,"q2qrht0v5jovk3n6f0mi87l8s3",1,0,1
"Basel",68032601,1,"final","female",26,"u2h75ifiekjcuqiuggsilmsb52",1,0,1
"Basel",68032701,1,"final","female",27,"jrfm5n08ou8qqqspi5d3hci9s5",1,0,1
"Basel",68032801,1,"final","female",27,"im6t4hsid7tc0cmmrp06tuhce7",1,0,1
"Basel",68032901,1,"final","female",23,"66clioh6rdmk5iu4ftkrh9ej84",1,0,1
"Basel",68033001,1,"final","female",22,"a4latuh3o3tstug7f7nv8ha4o1",1,0,1
"Basel",68033101,1,"final","female",20,"om4n83jfsg3c445civkoj6nhb5",1,0,1
"Basel",68033201,1,"final","male",27,"7c9aeb12b7p19o217nag9k80u3",1,0,0
"Basel",68033301,1,"final","female",22,"0n9nev317cb5fcccddt4qhtiq5",1,0,0
"Basel",68033401,1,"final","female",24,"q3ld6r0agoopa6gu5r95vpejp0",1,0,0
"Basel",68033501,1,"final","female",25,"aqn86mr6uk9m8qd7du9n6ube72",1,0,0
"Basel",68033601,1,"final","female",21,"mhgqjs26m6hsesi41nd8f6k4c6",1,0,0
"Basel",68033701,1,"final","female",31,"9kt3fk0qc0b1preb6gial03730",1,0,1
"Basel",68033801,1,"final","female",24,"voblmjufd414pqo4b51nuaquj2",1,0,1
"Basel",68033901,1,"final","female",21,"95lu46sfprktsft0ptahmo8fh7",1,0,0
"Basel",68034001,1,"final","male",24,"8l886pee23fsrkce757h9a24d7",1,0,1
"Basel",68034101,1,"final","female",22,"hhtkkf4f8hf8mbdpebq1bns8i5",1,0,1
"Basel",68034201,1,"final","male",25,"k43c2qqngdpvj69ri40dn0lfv4",1,0,1
"Basel",68034301,1,"final","female",25,"6g8iufvi8cnrj2ni2hdele8rq7",1,0,0
"Basel",68034401,1,"final","male",28,"btlalc1odp5leo8nb4dctet9k4",1,0,1
"Basel",68034801,1,"final","male",31,"jf5tfg3ru3gpqepmmsql76vn53",1,0,1
"Basel",68034901,1,"final","male",27,"6a97p8jtan9nisem02raa7mnc3",1,0,1
"Basel",68035001,1,"final","female",22,"0t5b7e0elkutfelurkhg8tefm5",1,0,1
"Basel",68035101,1,"final","female",26,"si07sdkju11eujhierdmj8ulf6",1,0,1
"Basel",68035301,1,"final","female",34,"ke28srqvk76akk1af6ghkhsh15",1,0,1
"Basel",68035501,1,"final","female",30,"edap6j5hi28r3qn3ilblodsbu7",1,0,1
"Basel",68035601,1,"final","male",24,"nm6n4sdriuv3ap5rlo0m5n47j6",1,0,1
"Basel",68035701,1,"final","female",25,"jeap6un1p5ksmg0rae2a88cqe7",1,0,1
"Basel",68035801,1,"final","female",21,"vuqn2chm31v5vv9f0v95rrtm41",1,0,1
"Basel",68035901,1,"final","male",23,"p506oibott0prir5bshsodf8g2",1,0,1
"Basel",68036101,1,"final","female",34,"4n2e2kvslnis3df89ghu026mp2",1,0,1
"Basel",68036201,1,"final","female",22,"21lqhj3436kb5gg7ev5aorhf82",1,0,1
"Basel",68036301,1,"final","female",29,"anh39qptr60lt01rukd1o1mlg5",1,0,0
"Basel",68036501,1,"final","female",20,"3mpuj01qfj3be9ikk5gdju8nf6",1,0,1
"Basel",68036601,1,"final","female",24,"noumu82u7m3rgvhua648p8i406",1,0,1
"Basel",68036701,1,"final","female",22,"1d0lu2cnk6qce2sbvr7m9rb755",1,0,1
"Basel",68036801,1,"final","male",24,"6v2hrtt9dknqat7k8kr6emlfb5",1,0,1
"Basel",68036901,1,"final","female",24,"dp1a86b45ci7n28e3r49q4urt5",1,0,1
"Basel",68037001,1,"final","male",27,"01191o63g100c00q9ihsa7fj42",1,0,1
"Basel",68037101,1,"final","male",25,"vhn16clsmd8rq09hsq8d03he50",1,0,0
"Basel",68037301,1,"final","female",20,"mp6mkmr4s3rg0od1s00ejog9q7",1,0,1
"Basel",68037401,1,"final","female",23,"c2uko1o10n1ttc45fcv84ftht7",1,0,1
"Basel",68037501,1,"final","male",32,"e711k2be0bnl05dsb8l2oj86p2",1,0,1
"Basel",68037601,1,"final","female",24,"1u59acjbop9c4c9tl9j0uj7ci7",1,0,0
"Basel",68037701,1,"final","female",26,"jdt726gtc54ibn5tqn26a6ohv6",1,0,1
"Basel",68037801,1,"final","female",21,"8n3rsgdp5eu30ed9l122iifpn6",1,0,0
"Basel",68037901,1,"final","female",23,"9jectrgugc54hp164j49a9o6j4",1,0,1
"Basel",68038001,1,"final","female",23,"61mfpk4p9g0djmb2sgld1pb564",1,0,0
"Basel",68038101,1,"final","female",23,"rq31duivgbm2sqgilq88fgrt23",1,0,1
"Basel",68038201,1,"final","female",22,"ssmda1gkp6kmqe40u7efuktto0",1,0,1
"Basel",68038301,1,"final","female",23,"f2fvhffisr0tgfb2pi0da0e1i3",1,0,1
"Basel",68038401,1,"final","female",21,"i0man01n6iqbho2uiujjkugui2",1,0,1
"Basel",68038501,1,"final","female",33,"2t9jf3c3dgv7u3b2u0vce8j5f7",1,0,1
"Basel",68038601,1,"final","female",25,"1gun2jc6m1hqvcilcbmpk7h7a1",1,0,1
"Basel",68038701,1,"final","female",26,"93p9g7mim49dg7k9meii9mfl07",1,0,1
"Basel",68038801,1,"final","male",28,"e1k2vev0ejd3q2pe9e8s85sl05",1,0,1
"Basel",68038901,1,"final","female",27,"f7k32nia3rjrmia0k5scqs1912",1,0,1
"Basel",68039001,1,"final","male",27,"cio81fk2jc4vtqg3v3qae3agq7",1,0,1
"Basel",68039101,1,"final","male",27,"9qjjd41iref23pl6h8s18v4dr5",1,0,0
"Basel",68039201,1,"final","female",24,"fgtpi1eukjs8jqsk36qe4d0h37",1,0,0
"Basel",68039301,1,"final","male",22,"3ua3sl41htgk3oasf72shlplk6",1,0,1
"Basel",68039401,1,"final","female",26,"d3hfdmuvblbgbkl70ulbk6iuu5",1,0,1
"Basel",68039501,1,"final","female",20,"vtbk7v41ots17f713pa2dpvvu6",1,0,0
"Basel",68039601,1,"final","female",27,"1lro9p40ma1h3r579ohrk7o8u4",1,0,1
"Basel",68039701,1,"final","male",24,"lcko4ujre7qcrcrout85rlsil7",1,0,1
"Basel",68039801,1,"final","female",22,"g8j0jfb55qihhq3nmh5jlqshj6",1,0,1
"Basel",68039901,1,"final","male",23,"e5469oh2s8c9b1joljkdk5n193",1,0,1
"Basel",68040001,1,"final","female",22,"aai3vrh0r8nqj57adfklb7mjs4",1,0,0
"Basel",68040301,1,"final","female",25,"56m5jg781rca6pc6skosm7en72",1,0,1
"Basel",68040501,1,"final","male",21,"qf6e81ui43batks2st03rrc7t0",1,0,1
"Basel",68040601,1,"final","male",24,"jbprp7m82u2dno2fvh3b0uqmr5",1,0,1
"Basel",68040701,1,"final","female",22,"1qjbtaekcr23rtrq9mhr12mjl2",1,0,0
"Basel",68040801,1,"final","male",27,"2843rck8phgrt90981t51no3m4",1,0,0
"Basel",68040901,1,"final","female",28,"s99g4i817lh1qfsnlrv1cgklr2",1,0,1
"Basel",68041001,1,"final","male",27,"2r0k9l3ui1q9s8ltca5769f5g0",1,0,1
"Basel",68041301,1,"final","female",22,"0rce3esq5ikaptd2bbcbm2eck6",1,0,1
"Basel",68041501,1,"final","male",21,"i2rgspomkon7tqlnig6tcim873",1,0,0
"Basel",68041601,1,"final","male",23,"4id5jabtqtj173gm7uktt07la5",1,0,1
"Basel",68041701,1,"final","female",25,"a0oti0o8kcivbl423tn81hsnh1",1,0,0
"Basel",68041801,1,"final","female",29,"nalfj2e2b0sma4i89eb5fkinf0",1,0,1
"Basel",68041901,1,"final","female",20,"8j21j3h22jqadeo30s6oeq3510",1,0,0
"Basel",68042001,1,"final","female",20,"e32o1dfsbco0rau68njies2te3",1,0,1
"Basel",68042101,1,"final","male",23,"u6jk12ccnkpii48sajek86i8a6",1,0,1
"Basel",68042201,1,"final","female",26,"u7kmi6d3c4lvbv87qeqlb9iua5",1,0,1
"Basel",68042301,1,"final","female",20,"h14rna4p7qqvmluaub6ulfdt34",1,0,1
"Basel",68042401,1,"final","male",23,"k58r6kj9f42k1bpi9shfpg2c50",1,0,1
"Basel",68042601,1,"final","female",24,"o0nk5gpasj6o380r3psict2ru1",1,0,1
"Basel",68042801,1,"final","female",22,"o22jqufmta8q63sios5bh7ufp5",1,0,0
"Basel",68042901,1,"final","male",22,"h6322l8vpfkdsnj6612jj06i81",1,0,1
"Basel",68043001,1,"final","male",26,"n7j7f2e68n96joo1eg3m78bcs2",1,0,1
"Basel",68043101,1,"final","female",26,"vors2hd03gm62pnimas4av62v5",1,0,1
"Basel",68043201,1,"final","female",24,"dtuifp0j2kj3do5m13np4mrr74",1,0,1
"Basel",68043401,1,"final","male",25,"6q47uqha7tu7nc6lmpta5tvc07",1,0,1
"Basel",68043601,1,"final","male",24,"jhcs12pgcgu8r2kphpbuef6fc1",1,0,1
"Basel",68043701,1,"final","male",20,"hium2greeuaei9cfsc1k6rf3s3",1,0,1
"Basel",68043901,1,"final","male",25,"aju1oaov636767n6bv3orjcl51",1,0,1
"Basel",68044001,1,"final","male",29,"0kqtmfi7v6r9ndiqg85pu3irb0",1,0,1
"Basel",68044101,1,"final","male",20,"6quepst1gehldfbkcl2iiaft33",1,0,1
"Basel",68044201,1,"final","male",30,"d8kciqvb1g7iem1otth3v879i5",1,0,0
"Basel",68044301,1,"final","male",20,"c551gi696vbl9cpsvgtio7n987",1,0,1
"Basel",68044401,1,"final","male",21,"a4rkg1btimjo62r3jpfqufrge4",1,0,1
"Basel",68044501,1,"final","male",35,"f9jofod1vhq6jgd9fpvpaeprk5",1,0,1
"Basel",68044601,1,"final","male",23,"acfbnqgt3881cgv9j8lr2h8dl4",1,0,1
"Basel",68044801,1,"final","male",23,"6dn5bb5m54k0ntei1d89jo4pl4",1,0,1
"Basel",68044901,1,"final","male",35,"u1n0a8pb8gce4j4ose2m9cp9s5",1,0,1
"Basel",68045001,1,"final","female",26,"7jqua9siu9vt538jab9t3u5j52",1,0,1
"Basel",68045101,1,"final","female",24,"cdfa4773h7glhsi0a4qas9r9m7",1,0,0
"Basel",68045201,1,"final","male",24,"7g1afq2id4jmpssfosa1jnj9f2",1,0,1
"Basel",68045301,1,"final","female",31,"vr2k61o2k8t0s21hn40o47hpf2",1,0,0
"Basel",68045401,1,"final","male",29,"8h6eb54of5hta62e723b6pmql2",1,0,1
"Basel",68045501,1,"final","female",28,"od90ohgtugephggk83tpq62vn5",1,0,1
"Basel",68045701,1,"final","male",22,"cgn9f0mp25fn4sn8453ke68326",1,0,1
"Basel",68045801,1,"final","female",22,"k6ggul1es35c224cquspe2pc87",1,0,1
"Basel",68045901,1,"final","female",29,"a12s70g2frgm19t14g6v4b1q72",1,0,1
"Basel",68046001,1,"final","female",23,"sht4rs95qn7r81ttjpakrajrc3",1,0,1
"Basel",68046101,1,"final","male",35,"17udiccnnibgpm24n0a0kp6304",1,0,1
"Basel",68046201,1,"final","male",25,"lv0cpppv5pvpvohgo7ftorao86",1,0,1
"Basel",68046301,1,"final","male",28,"ar8h86ol0jnrapicst8fb6mkr7",1,0,1
"Basel",68046401,1,"final","female",26,"0nvl0o54nkacuk2j1qnri4kb02",1,0,1
"Basel",68046501,1,"final","male",31,"v28tkoi39b6cq0g1l7vs0b4bv0",1,0,1
"Basel",68046601,1,"final","male",21,"uc8knm16hr0lmgaihnl3qtuk87",1,0,1
"Basel",68046701,1,"final","male",21,"0dfgtbu5mm6c3uv1uqeur625r6",1,0,0
"Basel",68046901,1,"final","male",29,"eaa0r0m08frglju8l3i2o0fg87",1,0,1
"Basel",68047001,1,"final","male",31,"u4ombeq22reuus1989tks3pnh1",1,0,1
"Basel",68047101,1,"final","female",22,"0t5l1r5soc9v9fp7bmlhui7cd6",1,0,0
"Basel",68047201,1,"final","male",26,"u929l98jhj6bgelf5uqgculfm0",1,0,1
"Basel",68047301,1,"final","female",23,"mquu3n34eap2e7s85fbqgh7ni2",1,0,1
"Basel",68047401,1,"final","male",22,"0ae3l483rpb31o0efs3muhujq5",1,0,1
