bibkey,paper,task,subject,choice,r,treatment,country,city,longitude,lattitude
Nielsen2019,"Nielsen, JEBO 2019",BRET,345829,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345830,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345831,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345832,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345833,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345834,96,24,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345835,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345836,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345837,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345838,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345839,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345840,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345841,52,1.0833333333333333,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345842,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345843,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345844,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345845,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345846,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345847,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345848,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345849,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345850,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345851,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345852,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345853,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345854,56,1.2727272727272727,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345855,4,0.041666666666666664,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345856,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345857,64,1.7777777777777777,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345858,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345859,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345860,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345861,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345862,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345863,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345864,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345865,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345866,100,10,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345867,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345868,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345869,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345870,64,1.7777777777777777,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345871,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345872,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345873,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345874,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345875,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345876,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345877,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345878,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345879,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345880,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345881,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345882,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345883,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345884,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345885,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345886,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345887,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345888,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345889,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345890,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345891,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345892,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345893,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345894,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345895,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345896,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345897,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345898,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345899,52,1.0833333333333333,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345900,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345901,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345902,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345903,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345904,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345905,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345906,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345907,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345908,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345909,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345910,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345911,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345912,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345913,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345914,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345915,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345916,0,0,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345917,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345918,60,1.5,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345919,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345920,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345921,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345922,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345923,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345924,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345925,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345926,60,1.5,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345927,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345928,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345929,80,4,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345930,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345931,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345932,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345933,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345934,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345935,52,1.0833333333333333,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345936,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345937,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345938,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345939,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345940,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345941,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345942,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345943,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345944,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345945,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345946,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345947,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345948,0,0,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345949,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345950,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345951,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345952,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345953,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345954,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345955,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345956,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345957,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345958,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345959,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345960,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345961,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345962,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345963,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345964,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345965,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345966,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345967,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345968,8,0.08695652173913043,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345969,8,0.08695652173913043,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345970,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345971,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345972,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345973,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345974,56,1.2727272727272727,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345975,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345976,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345977,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345978,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345979,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345980,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345981,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345982,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345983,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345984,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345985,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345986,0,0,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345987,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345988,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345989,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345990,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345991,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345992,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345993,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345994,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345995,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345996,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345997,8,0.08695652173913043,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345998,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,345999,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346000,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346001,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346002,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346003,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346004,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346005,68,2.125,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346006,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346007,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346008,4,0.041666666666666664,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346009,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346010,100,10,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346011,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346012,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346013,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346014,24,0.3157894736842105,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346015,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346016,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346017,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346018,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346019,4,0.041666666666666664,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346020,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346021,12,0.13636363636363635,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346022,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346023,28,0.3888888888888889,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346024,20,0.25,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346025,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346026,0,0,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346027,100,10,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346028,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346029,36,0.5625,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346030,44,0.7857142857142857,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346031,40,0.6666666666666666,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346032,56,1.2727272727272727,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346033,56,1.2727272727272727,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346034,48,0.9230769230769231,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346035,56,1.2727272727272727,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346036,32,0.47058823529411764,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346037,96,24,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346038,52,1.0833333333333333,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346039,16,0.19047619047619047,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346040,80,4,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346041,64,1.7777777777777777,high stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346042,8,0.08695652173913043,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346043,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346044,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346045,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346046,68,2.125,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346047,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346048,72,2.5714285714285716,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346049,56,1.2727272727272727,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346050,48,0.9230769230769231,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346051,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346052,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346053,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346054,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346055,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346056,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346057,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346058,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346059,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346060,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346061,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346062,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346063,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346064,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346065,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346066,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346067,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346068,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346069,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346070,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346071,36,0.5625,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346072,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346073,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346074,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346075,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346076,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346077,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346078,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346079,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346080,0,0,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346081,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346082,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346083,32,0.47058823529411764,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346084,60,1.5,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346085,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346086,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346087,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346088,16,0.19047619047619047,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346089,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346090,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346091,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346092,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346093,24,0.3157894736842105,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346094,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346095,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346096,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346097,4,0.041666666666666664,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346098,40,0.6666666666666666,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346099,44,0.7857142857142857,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346100,12,0.13636363636363635,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346101,52,1.0833333333333333,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346102,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346103,28,0.3888888888888889,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346104,20,0.25,low stakes,United States,,,
Nielsen2019,"Nielsen, JEBO 2019",BRET,346105,40,0.6666666666666666,low stakes,United States,,,
